시도,시군구,설치장소,도로명주소,위도,경도
인천광역시,미추홀구,미추홀구보건소,인천광역시 미추홀구 주안서로 25,37.46108319,126.6774234
인천광역시,미추홀구,숭의보건지소,인천광역시 미추홀구 경인로 54,37.46444796,126.6490169
부산광역시,부산광역시 영도구,영도구청 폐의약품 수거함,부산광역시 영도구 태종로 423,35.0912381,129.0679484
부산광역시,부산광역시 영도구,영도구 보건소 폐의약품 수거함,부산광역시 영도구 태종로 423,35.0902098,129.0679314
인천광역시,동구,동구보건소,인천광역시 동구 석수로 90,37.483101,126.625845
인천광역시,동구,백제약국,인천광역시 동구 화수로 18,37.482315,126.635354
인천광역시,동구,만석동 행정복지센터,인천광역시 동구 석수로 96,37.483269,126.625465
인천광역시,동구,화수1·화평동 행정복지센터,인천광역시 동구 화도로 41,37.481548,126.629894
인천광역시,동구,화수2동 행정복지센터,인천광역시 동구 화수안로 42,37.484333,126.630105
인천광역시,동구,송현1·2동 행정복지센터,인천광역시 동구 솔빛로22번길 2,37.476506,126.635744
인천광역시,동구,송현3동 행정복지센터,인천광역시 동구 인중로 635-20,37.482263,126.642638
인천광역시,동구,송림1동 행정복지센터,인천광역시 동구 금곡로 35,37.473578,126.639534
인천광역시,동구,송림2동 행정복지센터,인천광역시 동구 안송로6번길 5,37.475813,126.642682
인천광역시,동구,송림3·5동 행정복지센터,인천광역시 동구 새천년로 72,37.474744,126.648842
인천광역시,동구,송림4동 행정복지센터,인천광역시 동구 송림로162번길 10,37.477469,126.651146
인천광역시,동구,송림6동 행정복지센터,인천광역시 동구 샛골로162번길 56,37.477334,126.647971
인천광역시,동구,금창동 행정복지센터,인천광역시 동구 금곡로36번길 16,37.472532,126.639793
경상남도,합천군,합천군보건소,경상남도 합천군 합천읍 동서로 39,35.56792588,128.1567567
경상남도,합천군,북부 보건지소,경상남도 합천군 야로면 향교길 8,35.70476574,128.1681217
경상남도,합천군,봉산면 보건지소,경상남도 합천군 봉산면 서부로 4344-7,35.62784536,128.0446827
경상남도,합천군,묘산면 보건지소,경상남도 합천군 묘산면 묘산로 173-1,35.6582393,128.1128559
경상남도,합천군,가야면 보건지소,경상남도 합천군 가야면 가야시장로 87,35.76230084,128.139004
경상남도,합천군,율곡면 보건지소,경상남도 합천군 율곡면 영전3길 29,35.57247969,128.2187695
경상남도,합천군,초계면 보건지소,경상남도 합천군 초계면 초계2길 19,35.55738963,128.2680573
경상남도,합천군,쌍책면 보건지소,경상남도 합천군 쌍책면 성산우회로 8,35.57488467,128.2878319
경상남도,합천군,덕곡면 보건지소,경상남도 합천군 덕곡면 율지2길 11,35.61516422,128.3591203
경상남도,합천군,청덕면 보건지소,경상남도 합천군 청덕면 동부로 1754,35.55937585,128.3217734
경상남도,합천군,적중면 보건지소,경상남도 합천군 적중면 적중로 101-8,35.54798775,128.280092
경상남도,합천군,대양면 보건지소,경상남도 합천군 대양면 대야로 267,35.51621703,128.1736668
경상남도,합천군,쌍백면 보건지소,경상남도 합천군 쌍백면 평구3길 14,35.43977047,128.1460638
경상남도,합천군,삼가면 보건지소,경상남도 합천군 삼가면 삼가로 299,35.40923214,128.1207281
경상남도,합천군,가회면 보건지소,경상남도 합천군 가회면 황매산로 58-12,35.43670934,128.0344404
경상남도,합천군,대병면 보건지소,경상남도 합천군 대병면 신성동길 21,35.52130069,128.0145876
경상남도,합천군,용주면 보건지소,경상남도 합천군 용주면 황계폭포로 1154-1,35.54041034,128.1136921
경상남도,합천군,동산약국,경상남도 합천군 초계면 초계중앙로 53,35.55926937,128.2658685
경상남도,합천군,수강약국,경상남도 합천군 초계면 초계중앙로 86,35.55882864,128.2694851
경상남도,합천군,가야산약국,경상남도 합천군 가야면 황산3길 6,35.76151718,128.1385603
경상남도,합천군,시장약국,경상남도 합천군 삼가면 삼가중앙길 25-1,35.41357535,128.1222652
경상남도,합천군,새우리약국,경상남도 합천군 삼가면 삼가중앙길 25-2,35.41362936,128.1223424
경상남도,합천군,백중약국,경상남도 합천군 삼가면 일부4길 21-1,35.41281858,128.1218677
경상남도,합천군,동일약국,경상남도 합천군 야로면 가야산로 351-1,35.70577414,128.1689195
경상남도,합천군,삼성온누리약국,경상남도 합천군 합천읍 대야로 880-8,35.56675396,128.1635721
경상남도,합천군,사랑약국,경상남도 합천군 합천읍 대야로 894 1층,35.56804281,128.163663
경상남도,합천군,강온누리약국,경상남도 합천군 합천읍 대야로 889,35.56780035,128.1630006
경상남도,합천군,건강을 주는 약국,경상남도 합천군 합천읍 대야로 890-18,35.56787879,128.1649534
경상남도,합천군,세종약국,경상남도 합천군 합천읍 동서로 95,35.56667386,128.1628218
경상남도,합천군,큰별약국,경상남도 합천군 합천읍 옥산로 68,35.56812528,128.1626813
경상남도,합천군,녹십자약국,경상남도 합천군 합천읍 옥산로 69 1층,35.56842252,128.1628364
경상남도,합천군,중앙프라자약국,경상남도 합천군 합천읍 충효로 75,35.56721717,128.1609916
서울특별시,성북구,장위꿈의숲대명루첸아파트,서울특별시 성북구 월계로36길 27,37.62144228,127.0463268
경상남도,합천군,합천약국,경상남도 합천군 합천읍 충효로4길 4,35.56632498,128.1608574
경상남도,합천군,합천읍사무소,경상남도 합천군 합천읍 중앙로 61,35.56582425,128.1578226
경상남도,합천군,봉산면사무소,경상남도 합천군 봉산면 김봉길 17,35.62612479,128.0418334
경상남도,합천군,묘산면사무소,경상남도 합천군 묘산면 묘산로 173-1,35.6582393,128.1128559
경상남도,합천군,가야면사무소,경상남도 합천군 가야면 가야시장로 92,35.7629134,128.1393147
경상남도,합천군,야로면사무소,경상남도 합천군 야로면 향교길 20,35.70521712,128.1676253
경상남도,합천군,율곡면사무소,경상남도 합천군 율곡면 영전3길 26,35.57235489,128.218008
경상남도,합천군,초계면사무소,경상남도 합천군 초계면 초계중앙로 45,35.55959477,128.2654614
경상남도,합천군,쌍책면사무소,경상남도 합천군 쌍책면 성산큰길 48,35.57596155,128.282253
경상남도,합천군,덕곡면사무소,경상남도 합천군 덕곡면 율지2길 11,35.61516422,128.3591203
경상남도,합천군,청덕면사무소,경상남도 합천군 청덕면 동부로 1754,35.55937585,128.3217734
경상남도,합천군,적중면사무소,경상남도 합천군 적중면 적중로 98,35.54758568,128.2785685
경상남도,합천군,대양면사무소,경상남도 합천군 대양면 대한로 5,35.51669391,128.1742522
경상남도,합천군,쌍백면사무소,경상남도 합천군 쌍백면 쌍백중앙로 63,35.44129464,128.1454056
경상남도,합천군,삼가면사무소,경상남도 합천군 삼가면 삼가중앙2길 12-8,35.41415276,128.1217706
경상남도,합천군,가회면사무소,경상남도 합천군 가회면 황매산로 52,35.4351952,128.0336797
경상남도,합천군,대병면사무소,경상남도 합천군 대병면 신성동길 23,35.52143588,128.0147089
경상남도,합천군,용주면사무소,경상남도 합천군 용주면 황계폭포로 1154,35.54057272,128.113549
경상북도,포항시,구룡포읍행정복지센터,경상북도 포항시 남구 구룡포읍 호미로 133,35.98508341,129.5461386
경상북도,포항시,연일읍행정복지센터,경상북도 포항시 남구 연일읍 철강로 10,35.9918402,129.344095
경상북도,포항시,오천읍행정복지센터,경상북도 포항시 남구 오천읍 세계길 5,35.96316091,129.4147547
경상북도,포항시,대송면행정복지센터,경상북도 포항시 남구 대송면 장동홍계길 19,35.96851467,129.3599417
경상북도,포항시,동해면행정복지센터,경상북도 포항시 남구 동해면 일월로 66,35.9885733,129.44016
경상북도,포항시,장기면행정복지센터,경상북도 포항시 남구 장기면 읍내길 99,35.89568511,129.4919199
경상북도,포항시,호미곶면행정복지센터,경상북도 포항시 남구 호미곶면 해맞이로 242,36.0807788,129.5557881
경상북도,포항시,상대동행정복지센터,경상북도 포항시 남구 상대로 98,36.01395528,129.3570101
경상북도,포항시,해도동행정복지센터,경상북도 포항시 남구 상공로 235,36.023324,129.371435
경상북도,포항시,송도동행정복지센터,경상북도 포항시 남구 송림로 25,36.03189275,129.3755447
경상북도,포항시,청림동행정복지센터,경상북도 포항시 남구 신항로 10,35.99736604,129.405712
경상북도,포항시,제철동행정복지센터,경상북도 포항시 남구 인덕로 79,35.99231746,129.3971417
경상북도,포항시,효곡동행정복지센터,경상북도 포항시 남구 효자동길 30,36.01033349,129.3294117
경상북도,포항시,대이동행정복지센터,경상북도 포항시 남구 대이로 17,36.0172519,129.342984
경상북도,포항시,흥해읍행정복지센터,경상북도 포항시 북구 흥해읍 동해대로 1511,36.10713061,129.3417247
경상북도,포항시,신광면행정복지센터,경상북도 포항시 북구 신광면 토성길37번길 13,36.13018191,129.262804
경상남도,하동군,제일약국,경상남도 하동군 하동읍 경서대로 191,35.07118478,127.7532895
경상북도,포항시,청하면행정복지센터,경상북도 포항시 북구 청하면 청하로217번길 22,36.19956234,129.3379472
경상북도,포항시,송라면행정복지센터,경상북도 포항시 북구 송라면 보경로 56,36.22886842,129.3569701
경상북도,포항시,기계면행정복지센터,경상북도 포항시 북구 기계면 근면길 14,36.0722997,129.210281
경상북도,포항시,죽장면행정복지센터,경상북도 포항시 북구 죽장면 새마을로 3604-11,36.1602514,129.095749
경상북도,포항시,기북면행정복지센터,경상북도 포항시 북구 기북면 기북로 443,36.0559052,129.362681
경상북도,포항시,중앙동행정복지센터,경상북도 포항시 북구 학산로 54,36.04927987,129.3686743
경상북도,포항시,양학동행정복지센터,경상북도 포항시 북구 양학로17번길 4,36.02529205,129.3503568
경상북도,포항시,죽도동행정복지센터,경상북도 포항시 북구 죽도로40번길 28,36.03121135,129.3632019
경상북도,포항시,용흥동행정복지센터,경상북도 포항시 북구 새마을로 20,36.03835927,129.3576625
경상북도,포항시,우창동행정복지센터,경상북도 포항시 북구 우창동로 24,36.0544246,129.361916
경상북도,포항시,두호동행정복지센터,경상북도 포항시 북구 삼호로 260,36.06090557,129.3801083
경상북도,포항시,장량동행정복지센터,경상북도 포항시 북구 장량로 50,36.08196539,129.3859196
경상북도,포항시,환여동행정복지센터,경상북도 포항시 북구 삼호로 400,36.06825112,129.3918199
경상북도,포항시,남구청,경상북도 포항시 남구 희망대로 790,36.00776865,129.3593251
경상북도,포항시,북구청,경상북도 포항시 북구 동빈1가 90,36.0437608,129.368575
경상북도,포항시,남구보건소,경상북도 포항시 남구 동해안로 6119,35.9924063,129.396619
경상북도,포항시,북구보건소,경상북도 포항시 북구 삼흥로 98,36.0706625,129.380024
경상북도,포항시,일선약국,경상북도 포항시 남구 구룡포읍 구룡포길 67,35.99024596,129.5534352
경상북도,포항시,한미약국,경상북도 포항시 남구 구룡포읍 구룡포길 71,35.99042809,129.5537886
경상북도,포항시,구룡포용약국,"경상북도 포항시 남구 구룡포읍 호미로 225, 구룡포여의주타워",35.99038129,129.5550334
경상북도,포항시,포항마더스약국,"경상북도 포항시 남구 냉천로 10 (인덕동, 이마트)",35.99247528,129.39763
경상북도,포항시,에덴약국,경상북도 포항시 남구 대송면 제내길47번길 2,35.98200266,129.3627673
경상북도,포항시,제일연합약국,"경상북도 포항시 남구 대이로 109, 비전그랜드빌딩 106호 (대잠동)",36.02495278,129.3407364
